"NUM","NAME","PRO","DATE","PLACE","COU","COD","LON","LAT",1955
753,"Elandon Eli","BOX","1928-10-17 23:00:00+00:00","MONT-SUR-MARCHI","BE","HAI","4.5","50.38333",
754,"Goreux Joseph","BOX","1924-01-29 15:00:00+00:00","LIEGE","BE","LIE","5.5","50.65",
755,"Limage Marcel","BOX","1929-07-21 07:00:00+00:00","QUAREGNON","BE","HAI","4.5","50.38333",
756,"Odon Charles","BOX","1925-11-07 21:00:00+00:00","OSTENDE","BE","WVL","3.25","51.21667",
757,"Sinnaeve Alex","BOX","1925-11-21 20:30:00+00:00","JABBEKE","BE","WVL","3.25","51.21667",
758,"Steyaert Leonard","BOX","1910-03-11 09:00:00+00:00","ANVERS","BE","ANT","4.5","51.23333",
759,"Sybille Francois","BOX","1906-08-30 21:30:00+00:00","LIEGE","BE","LIE","5.5","50.65",
760,"Sys Karel","BOX","1914-02-14 21:00:00+00:00","OSTENDE","BE","WVL","3.25","51.21667",
761,"Vergauwen","BOX","1914-02-13 17:00:00+00:00","ZWIJNDRECHT","BE","ANT","4.5","51.23333",
762,"Wilde-Meersch Piet","BOX","1923-01-01 03:00:00+00:00","BRUGES","BE","WVL","3.25","51.21667",
763,"Van Dam Lucas","BOX","1920-10-23 21:40:28+00:00","ROTTERDAM","NL","ZH","4.46667","52.08333",
764,"Gauquelin-A1-764","BOX","1907-09-26 05:42:08+00:00","ROTTERDAM","NL","ZH","4.46667","52.08333",
765,"Roos Job","BOX","1922-12-24 07:40:28+00:00","ROTTERDAM","NL","ZH","4.46667","52.08333",
766,"Höpner Willi","BOX","1929-02-21 14:00:00-01:00","NEU MUNSTER","DE","SC-H","9.98333","54.06667",
767,"Neuhaus Heinz","BOX","1926-04-14 13:15:00-01:00","DORTMUND","DE","NORD","7.5","51.5",
768,"Starosch Leo","BOX","1922-07-12 07:00:00-01:00","ESSEN","DE","NORD","7.5","51.5",
769,"Boutigny Robert","CAN","1927-07-24 09:00:00+00:00","VILLENEUVE-LE-R","FR",94,"2.48333","48.78333","570SPO"
770,"Aimar Lucien","CYC","1941-04-28 17:00:00+00:00","HYERES","FR",83,"6.46667","43.53333",
771,"Alavoine Jean","CYC","1888-04-01 06:47:40+00:00","ROUBAIX","FR",59,"3.08333","50.65",
772,"Anglade Henri","CYC","1933-07-06 22:30:00+00:00","THIONVILLE","FR",57,"6.18333","49.11667",
773,"Anquetil Jacques","CYC","1934-01-08 10:30:00+00:00","MONT-ST-AIGNAN","FR",76,"1.08333","49.43333",
774,"Archambaud Maurice","CYC","1908-08-30 04:50:40+00:00","PARIS 14E","FR",75,"2.33333","48.83333",
775,"Baldassari Jean","CYC","1925-12-18 23:30:00+00:00","RUEIL","FR",92,"2.18333","48.83333","570SPO"
776,"Baratin Pierre","CYC","1920-09-07 19:15:00+00:00","ST-ETIENNE-LA-V","FR",69,"4.83333","45.76667","570SPO"
777,"Bellanger Jacques","CYC","1927-12-25 07:30:00+00:00","AMIENS","FR",80,"2.3","49.9","570SPO"
778,"Benac Gaston","CYC","1881-02-25 10:54:40+00:00","CASTELSARRAZIN","FR",82,"1.33333","44.01667",
779,"Berthet Marcel","CYC","1887-03-04 04:51:16+00:00","NEUILLY-S-SEINE","FR",92,"2.18333","48.83333","570SPO"
780,"Berton Rene","CYC","1924-10-14 13:00:00+00:00","MERIGNAC","FR",33,"-0.56667","44.83333","570SPO"
781,"Beyaert Jose","CYC","1925-10-01 22:00:00+00:00","LENS","FR",62,"2.76667","50.3","570SPO"
782,"Bisseron Roger","CYC","1905-08-27 21:20:40+00:00","HALLEGNICOURT","FR",52,"5.13333","48.11667",
783,"Blanchet Andre","CYC","1918-03-22 17:00:00+00:00","PAULMY","FR",37,"0.7","47.4","570SPO"
784,"Blanchonnet Armand","CYC","1903-12-23 11:50:40+00:00","GRIPEY","FR",3,"3.33333","46.56667","570SPO"
785,"Bobet Louison","CYC","1925-03-12 23:00:00+00:00","ST-MEEN-LE-GRAN","FR",35,"-1.66667","48.11667","570SPO"
786,"Bonnaventure Robert","CYC","1920-08-08 15:45:00+00:00","ARC-LES-GRAY","FR",70,"6.15","47.61667","570SPO"
787,"Boucheron Onesime","CYC","1904-02-10 16:50:40+00:00","MEUNG-S/LOIRE","FR",45,"1.9","47.9","570SPO"
788,"Bourillon Paul","CYC","1877-01-14 03:57:28+00:00","MARMANDE","FR",47,"0.63333","44.2","570SPO"
789,"Brocco Maurice","CYC","1883-01-19 03:42:32+00:00","REIMS","FR",51,"4.36667","48.95","570SPO"
790,"Caput Louis","CYC","1921-01-23 22:00:00+00:00","SAINT-MAUR","FR",94,"2.48333","48.78333","570SPO"
791,"Carrara Emile","CYC","1925-01-11 02:00:00+00:00","ARGENTEUIL","FR",95,2,49,"570SPO"
792,"Catudal Ernest","CYC","1891-12-14 14:50:40+00:00","ST-VAAST-LA-HOU","FR",50,"-1.08333","49.11667",
793,"Chaillot Louis","CYC","1914-03-02 10:00:00+00:00","CHAUMONT-S/MARN","FR",51,"4.36667","48.95","570SPO"
794,"Charpentier Robert","CYC","1916-04-04 10:00:00+00:00","MAULE","FR",78,"2.13333","48.83333","570SPO"
795,"Gauquelin-A1-795","CYC","1910-07-14 22:20:40+00:00","MEUDON","FR",92,"2.18333","48.83333","570SPO"
796,"Christophe Eugene","CYC","1885-01-22 00:50:40+00:00","PARIS 1ER","FR",75,"2.33333","48.83333",
797,"Claverie Gabriel","CYC","1915-09-27 05:00:00+00:00","LABOUHEYRE","FR",40,"-0.5","43.9","570SPO"
798,"Gauquelin-A1-798","CYC","1909-03-14 04:50:40+00:00","PLEYBEN","FR",29,"-4.1",48,"570SPO"
799,"Cosson Victor","CYC","1915-10-11 14:00:00+00:00","LORGES","FR",41,"1.33333","47.58333","570SPO"
800,"Coste Charles","CYC","1924-02-08 05:00:00+00:00","OLLIOULES","FR",83,"6.46667","43.53333","570SPO"
801,"Danguillaume Camille","CYC","1919-06-04 10:00:00+00:00","CHATEAULIN","FR",29,"-4.1",48,"570SPO"
802,"Gauquelin-A1-802","CYC","1929-04-24 09:00:00+00:00","NAROSSE","FR",40,"-0.5","43.9",
803,"Delisle Raymond","CYC","1943-03-11 06:00:00+00:00","ANCTEVILLE","FR",50,"-1.08333","49.11667",
804,"De Muer Maurice","CYC","1921-10-06 09:15:00+00:00","POLIGNY","FR",14,"-0.36667","49.18333","570SPO"
805,"Deprez Louis","CYC","1921-01-06 23:00:00+00:00","LILLIERS","FR",62,"2.76667","50.3","570SPO"
806,"Desgrange Henri","CYC","1865-01-31 04:50:40+00:00","PARIS 10E","FR",75,"2.33333","48.83333",
807,"Diot Emile","CYC","1912-07-03 15:00:00+00:00","OSMERY","FR",18,"2.38333","47.08333","570SPO"
808,"Dorgebray Robert","CYC","1915-10-16 09:00:00+00:00","NESLES-LA-VALLEE","FR",95,2,49,"570SPO"
809,"Dotto Jean","CYC","1928-03-27 10:00:00+00:00","SAINT-NAZAIRE","FR",44,"-1.58333","47.21667",
810,"Dufraisse Andre","CYC","1926-06-30 17:00:00+00:00","RAZES","FR",87,"1.25","45.83333",
811,"Dupont Jacques","CYC","1928-06-19 09:00:00+00:00","LEZAT","FR",9,"1.58333","42.96667","570SPO"
812,"Dussault Marcel","CYC","1926-05-14 02:30:00+00:00","LA CHATRE","FR",36,"1.68333","46.81667","570SPO"
813,"Faucheux Lucien","CYC","1899-08-26 05:50:40+00:00","KREMLIN-BICETRE","FR",94,"2.48333","48.78333","570SPO"
814,"Ferrand Jean","CYC","1922-04-03 00:00:00+00:00","ST-OUEN","FR",93,"2.5","48.91667","570SPO"
815,"Fontan Victor","CYC","1892-06-18 22:20:40+00:00","PAU","FR",64,"-0.36667","43.3","570SPO"
816,"Fournier Amedee","CYC","1912-02-03 21:00:00+00:00","ARMENTIERES","FR",59,"3.08333","50.65","570SPO"
817,"Gauquelin-A1-817","CYC","1913-07-23 13:00:00+00:00","NANTEUIL-LA-FOS","FR",51,"4.36667","48.95","570SPO"
818,"Ganay Gustave","CYC","1892-03-28 00:50:40+00:00","MARSEILLE","FR",13,"5.36667","43.3","570SPO"
819,"Gauquelin-A1-819","CYC","1924-09-22 17:00:00+00:00","BEAUMONT-MONTEU","FR",26,"4.9","44.93333","570SPO"
820,"Gauthier Louis","CYC","1916-04-12 13:00:00+00:00","BLANZY","FR",71,"4.83333","46.3","570SPO"
821,"Geminiani Raphael","CYC","1925-06-12 01:30:00+00:00","CLERMONT-FERRAND","FR",63,"3.08333","45.78333","570SPO"
822,"Georget Emile","CYC","1881-11-21 05:57:12+00:00","BOSSAY-S/CLAISE","FR",37,"0.7","47.4","570SPO"
823,"Gerardin Louis","CYC","1912-08-12 22:00:00+00:00","BOULOGNE-BILLANC","FR",92,"2.18333","48.83333","570SPO"
824,"Goasmat Jean","CYC","1913-03-28 19:00:00+00:00","KERDONIO","FR",56,"-2.73333","47.66667","570SPO"
825,"Goussot Raymond","CYC","1922-03-31 05:00:00+00:00","CLAMART","FR",92,"2.18333","48.83333","570SPO"
826,"Goutal Albert","CYC","1918-12-01 19:30:00+00:00","PIRIAC-S/MER","FR",44,"-1.58333","47.21667",
827,"Graczyk Jean","CYC","1933-05-26 03:30:00+00:00","NEUVY-S/BARANGE","FR",18,"2.38333","47.08333",
828,"Guegan Raymond","CYC","1921-12-07 02:30:00+00:00","LAON","FR",2,"3.61667","49.56667","570SPO"
829,"Guinard Paul","CYC","1876-05-10 00:46:40+00:00","AINAY-LE-CHATEAU","FR",3,"3.33333","46.56667",
830,"Guimbretiere Marcel","CYC","1909-12-04 07:50:40+00:00","SABLES D'OLONNE","FR",85,"-1.41667","46.66667","570SPO"
831,"Hourlier Leon","CYC","1885-09-16 17:42:32+00:00","REIMS","FR",51,"4.36667","48.95","570SPO"
832,"Idee Emile","CYC","1920-07-19 01:00:00+00:00","NOUVION-LE-COMT","FR",2,"3.61667","49.56667","570SPO"
833,"Gauquelin-A1-833","CYC","1924-07-08 08:45:00+00:00","RUEIL","FR",92,"2.18333","48.83333","570SPO"
834,"Jacquelin Edmond","CYC","1875-03-31 09:39:52+00:00","SANTENAY","FR",21,"5.03333","47.31667","570SPO"
835,"Jourden Jean","CYC","1942-07-11 03:00:00+00:00","SAINT-BRIEUC","FR",22,"-2.75","48.51667",
836,"Lacquehay Charles","CYC","1897-11-04 04:20:40+00:00","PARIS 16E","FR",75,"2.33333","48.83333",
837,"Lamboley Jean","CYC","1920-09-10 22:00:00+00:00","HERICOURT","FR",70,"6.15","47.61667","570SPO"
838,"Lapebie Guy","CYC","1916-11-28 09:00:00+00:00","ST-GEOURS-EN-MA","FR",40,"-0.5","43.9","570SPO"
839,"Lapebie Roger","CYC","1911-01-16 20:50:40+00:00","BAYONNE","FR",64,"-0.36667","43.3","570SPO"
840,"Laurent Marcel","CYC","1913-06-06 15:45:00-01:00","LAPOUTROIE","FR",68,"7.35","48.08333","570SPO"
841,"Lazarides Apo","CYC","1925-10-16 03:30:00+00:00","MARLES-LES-MINE","FR",62,"2.76667","50.3","570SPO"
842,"Gauquelin-A1-842","CYC","1909-03-14 09:50:40+00:00","MOELAN-S/MER","FR",29,"-4.1",48,"570SPO"
843,"Le Drogo Ferdinand","CYC","1903-10-10 06:50:40+00:00","PONTIVY","FR",56,"-2.73333","47.66667","570SPO"
844,"Leducq Andre","CYC","1904-02-27 03:05:40+00:00","ST-OUEN","FR",93,"2.5","48.91667",
845,"Lemoine Henri","CYC","1909-06-17 20:50:40+00:00","MASSY-PALAISEAU","FR",91,"2.33333","48.6","570SPO"
846,"Le Strat Ange","CYC","1918-02-18 04:00:00+00:00","INGUINEL","FR",56,"-2.73333","47.66667","570SPO"
847,"Lesueur Raoul","CYC","1912-04-29 11:00:00+00:00","LE HAVRE","FR",76,"1.08333","49.43333","570SPO"
848,"Letort Desire","CYC","1943-01-29 22:00:00+00:00","BOURSEUL","FR",22,"-2.75","48.51667",
849,"Letourneur Alfred","CYC","1907-07-25 12:50:40+00:00","AMIENS","FR",80,"2.3","49.9","570SPO"
850,"Level Leon","CYC","1910-07-12 05:50:40+00:00","NESLES-LA-VALLEE","FR",95,2,49,"570SPO"
851,"Magne Antonin","CYC","1904-02-15 21:50:40+00:00","LE BEX","FR",15,"2.43333","44.93333","570SPO"
852,"Mallet Auguste","CYC","1913-05-03 16:30:00+00:00","THIERGEVILLE","FR",76,"1.08333","49.43333","570SPO"
853,"Marcaillou Sylvain","CYC","1911-02-08 00:50:40+00:00","TOULOUSE","FR",31,"1.43333","43.61667","570SPO"
854,"Marechal Jean","CYC","1910-02-27 23:20:40+00:00","ORLEANS","FR",45,"1.9","47.9","570SPO"
855,"Maye Paul","CYC","1913-08-20 09:00:00+00:00","BAYONNE","FR",64,"-0.36667","43.3","570SPO"
856,"Merviel Jules","CYC","1906-09-29 20:50:40+00:00","ST-BEAUZELY","FR",12,"2.56667","44.35","570SPO"
857,"Michard Lucien","CYC","1903-11-17 14:50:40+00:00","EPINAY-S-SEINE","FR",93,"2.5","48.91667","570SPO"
858,"Minardi Louis","CYC","1908-06-19 14:50:40+00:00","NICE","FR",6,"7.26667","43.7","570SPO"
859,"Gauquelin-A1-859","CYC","1909-05-22 22:20:40+00:00","ST-REMY-LES-CHE","FR",78,"2.13333","48.83333","570SPO"
860,"Moineau Julien","CYC","1903-11-27 09:50:40+00:00","CLICHY","FR",92,"2.18333","48.83333","570SPO"
861,"Noret Jean","CYC","1909-11-18 00:50:40+00:00","SIVRY-COURTRY","FR",77,"2.66667","48.55","570SPO"
862,"Oubron Robert","CYC","1913-04-18 12:00:00+00:00","GOUSSAINVILLE","FR",95,2,49,"570SPO"
863,"Paillard Georges","CYC","1904-02-12 22:50:40+00:00","STE-GEMMES-D'AN","FR",49,"-0.53333","47.46667","570SPO"
864,"Pelissier Francis","CYC","1894-06-13 00:50:40+00:00","PARIS 18E","FR",75,"2.33333","48.83333",
865,"Petit-Breton Lucien","CYC","1882-10-18 01:06:20+00:00","PLESSE","FR",44,"-1.58333","47.21667","570SPO"
866,"Piel Roger","CYC","1921-06-28 09:00:00+00:00","PARIS 20E","FR",75,"2.33333","48.83333","570SPO"
867,"Pingeon Roger","CYC","1940-08-28 04:00:00+00:00","HAUTEVILLE-LOMP","FR",1,"5.21667","46.2",
868,"Pottier Rene","CYC","1879-06-05 23:19:20+00:00","MONT-S/LOING","FR",77,"2.66667","48.55","570SPO"
869,"Poulidor Raymond","CYC","1936-04-15 01:00:00+00:00","MASBARAUD-MERIG","FR",23,"1.86667","46.28333",
870,"Gauquelin-A1-870","CYC","1904-11-10 00:50:40+00:00","CIEUX","FR",87,"1.25","45.83333","570SPO"
871,"Gauquelin-A1-871","CYC","1919-10-25 19:00:00+00:00","MARSEILLE","FR",13,"5.36667","43.3","570SPO"
872,"Rey Jean","CYC","1925-05-29 17:00:00+00:00","TOULOUSE","FR",31,"1.43333","43.61667","570SPO"
873,"Richard Maurice","CYC","1910-07-23 11:50:40+00:00","PARIS 4E","FR",75,"2.33333","48.83333",
874,"Rioland Roger","CYC","1924-10-20 08:30:00+00:00","VITRY-S-SEINE","FR",94,"2.48333","48.78333","570SPO"
875,"Riviere Roger","CYC","1936-02-23 01:00:00+00:00","ST-ETIENNE","FR",42,"4.38333","45.43333",
876,"Rivierre Gaston","CYC","1862-06-03 06:51:16+00:00","ASNIERES","FR",92,"2.18333","48.83333","570SPO"
877,"Robic Jean","CYC","1921-06-10 01:00:00+00:00","CONDE-S/VOUZIER","FR",8,"4.73333","49.76667","570SPO"
878,"Rolland Amedee","CYC","1914-01-22 04:00:00+00:00","NICE","FR",6,"7.26667","43.7","570SPO"
879,"Rondeaux Roger","CYC","1920-04-15 13:00:00+00:00","MAREUIL-LE-PORT","FR",51,"4.36667","48.95","570SPO"
880,"Schilles Maurice","CYC","1888-02-25 21:51:16+00:00","PUTEAUX","FR",92,"2.18333","48.83333",
881,"Senfftleben Georges","CYC","1922-12-19 22:30:00+00:00","CLAMART","FR",92,"2.18333","48.83333","570SPO"
882,"Seres Arthur","CYC","1913-12-28 19:00:00+00:00","LEVALLOIS-PERRET","FR",92,"2.18333","48.83333","570SPO"
883,"Seres Georges","CYC","1884-04-07 21:02:16+00:00","CONDOM","FR",32,"0.6","43.66667","570SPO"
884,"Stablinski Jean","CYC","1932-05-21 22:30:00+00:00","THUN-ST-AMAND","FR",59,"3.08333","50.65",
885,"Tassin Eloi","CYC","1912-06-06 13:00:00+00:00","VAY","FR",44,"-1.58333","47.21667","570SPO"
886,"Teisseire Lucien","CYC","1919-12-11 16:00:00+00:00","ST-LAURENT-DU-V","FR",6,"7.26667","43.7","570SPO"
887,"Terreau Ernest","CYC","1908-05-31 19:50:40+00:00","AUXY","FR",71,"4.83333","46.3","570SPO"
888,"Thietard Louis","CYC","1910-05-30 09:50:40+00:00","ANZIN","FR",59,"3.08333","50.65","570SPO"
889,"Vaast Charles","CYC","1907-05-20 03:50:40+00:00","AVION","FR",62,"2.76667","50.3","570SPO"
890,"Varnajo Robert","CYC","1929-05-01 22:00:00+00:00","CURZON","FR",85,"-1.41667","46.66667","570SPO"
891,"Verdeun Maurice","CYC","1929-02-05 08:00:00+00:00","BORDEAUX","FR",33,"-0.56667","44.83333",
892,"Vermeulin Michel","CYC","1934-09-06 22:00:00+00:00","MONTREUIL-S/B","FR",93,"2.5","48.91667",
893,"Gauquelin-A1-893","CYC","1914-02-17 06:00:00+00:00","ROCHEVILLE","FR",6,"7.26667","43.7","570SPO"
894,"Gauquelin-A1-894","CYC","1927-03-02 22:00:00+00:00","MONTLUCON","FR",3,"3.33333","46.56667",
895,"Wambst Georges","CYC","1902-07-21 21:50:40+00:00","LUNEVILLE","FR",54,"6.2","48.7","570SPO"
896,"Gauquelin-A1-896","CYC","1929-06-15 14:35:00-01:00","MONZA","IT","MI","9.25","45.5",
897,"Gauquelin-A1-897","CYC","1927-08-11 21:00:00-01:00","GRAGLIA","IT","VC","8.5","45.4",
898,"Aureggi Franco","CYC","1928-03-09 11:00:00-01:00","CARIMATE","IT","CO","9.25","45.8",
899,"Gauquelin-A1-899","CYC","1930-09-15 12:00:00-01:00","VAILATE","IT","CR",11,"45.2",
900,"Baldini Ercole","CYC","1933-01-26 06:30:00-01:00","VILLANOVA","IT","FO","12.5","44.2",
901,"Baroni Mario","CYC","1927-03-11 03:00:00-01:00","SCARPERIA","IT","FI","11.5","43.7",
902,"Gauquelin-A1-902","CYC","1914-07-18 11:00:00-01:00","BAGNO A RIPOLI","IT","FI","11.5","43.7",
903,"Belloni Gaetano","CYC","1892-08-27 07:40:04-01:00","PIZZIGHETTONE","IT","CR",11,"45.2",
904,"Benedetti Rino","CYC","1927-01-18 03:30:00-01:00","PONTE BUGGIANES","IT","PT","11.25",44,
905,"Bergamaschi Vasco","CYC","1909-09-29 21:00:00-01:00","SAN GIACOMO","IT","MN",11,"45.2",
906,"Bevilacqua Antonio","CYC","1918-10-22 01:00:00-01:00","SANTA MARIA DI","IT","VE","12.5","45.5",
907,"Biagioni Serafino","CYC","1920-03-12 21:00:00-01:00","PISTOIA","IT","PT","11.25",44,
908,"Bianchi Mario","CYC","1905-11-26 20:30:00-01:00","TURATE","IT","CO","9.25","45.8",
909,"Binda Alfredo","CYC","1902-08-11 10:30:00-01:00","CITTIGLIO","IT","VA",9,"45.8",
910,"Boni Guido","CYC","1933-04-14 07:00:00-01:00","VICCHIO","IT","FI","11.5","43.7",
911,"Bottecchia Ottavio","CYC","1894-08-01 23:00:00-01:00","COLLE UMBERTO","IT","TV","12.75","45.6",
912,"Brasola Annibale","CYC","1925-06-16 17:30:00-01:00","GALZIGNANO","IT","PD","12.25","45.4",
913,"Bruni Dino","CYC","1932-04-13 11:00:00-01:00","PORTOMAGGIORE","IT","FE","12.5","44.7",
914,"Burati Giuseppe","CYC","1929-11-03 19:15:00-01:00","MOTTA VISCONTI","IT","MI","9.25","45.5",
915,"Gauquelin-A1-915","CYC","1926-08-03 08:00:00-01:00","MARCARIA","IT","MN",11,"45.2",
916,"Carapezzi Anteo","CYC","1876-02-26 22:25:04-01:00","CORREGIO","IT","RE","10.75","44.6",
917,"Casola Luigi","CYC","1921-07-11 02:00:00-01:00","BUSTO ARSIZIO","IT","VA",9,"45.8",
918,"Cassano Colombo","CYC","1929-12-14 06:30:00-01:00","GAVI LIGURE","IT","AL",9,45,
919,"Chiarlone Valerio","CYC","1931-07-20 10:00:00-01:00","PIANA CRIXIA","IT","SV","8.75","44.3",
920,"Ciolli Marcello","CYC","1928-08-26 20:00:00-01:00","FIGLINE VALDARN","IT","FI","11.5","43.7",
921,"Cipriani Mario","CYC","1909-05-29 06:00:00-01:00","PRATO DI TOSCAN","IT","FI","11.5","43.7",
922,"Coletto Agostino","CYC","1927-08-14 07:40:00-01:00","AVIGLIANA","IT","TO",8,45,
923,"Conterno Angelo","CYC","1925-03-13 08:10:00-01:00","TORINO","IT","TO",8,45,
924,"Coppi Fausto","CYC","1919-09-15 20:30:00-01:00","CASTELLANIA","IT","AL",9,45,
925,"Corrieri Giovanni","CYC","1920-02-07 20:00:00-01:00","MESSINA","IT","ME","15.5",38,
926,"Defilippis Nino","CYC","1932-03-24 01:20:00-01:00","TORINO","IT","TO",8,45,
927,"De Rossi Mino","CYC","1931-05-21 03:15:00-01:00","ARQUATA SCRINIA","IT","AL",9,45,
928,"Di Paco Raffaele","CYC","1908-06-07 04:00:00-01:00","FAUGLIA","IT","PI","10.5","43.7",
929,"Fabbri Nello","CYC","1934-03-15 08:00:00-01:00","ROMA","IT","RM","12.5","41.9",
930,"Faggin Leandro","CYC","1933-07-18 09:40:00-01:00","PADOVA","IT","PD","12.25","45.4",
931,"Gauquelin-A1-931","CYC","1934-05-04 12:15:00-01:00","VAPRIO D'AGOGNA","IT","NO",9,"45.5",
932,"Gauquelin-A1-932","CYC","1932-01-01 03:00:00-01:00","FOSSACESIA","IT","CH","14.25","42.3",
933,"Gauquelin-A1-933","CYC","1931-01-25 19:00:00-01:00","IVREA","IT","TO",8,45,
934,"Gerbi Giovanni","CYC","1885-06-04 05:10:04-01:00","ASTI","IT","AT","8.5","44.9",
935,"Gauquelin-A1-935","CYC","1929-06-23 20:00:00-01:00","CHIERI","IT","TO",8,45,
936,"Giacchero Franco","CYC","1924-04-01 08:00:00-01:00","OVADA","IT","AL",9,45,
937,"Gianneschi Mauro","CYC","1921-08-03 10:15:00-01:00","CASTELFRANCO DI","IT","PI","10.5","43.7",
938,"Girardengo Costante","CYC","1893-03-18 17:10:04-01:00","NOVI LIGURE","IT","AL",9,45,
939,"Gismondi Michele","CYC","1931-06-11 10:30:00-01:00","MONTEGRANARO","IT","AP","13.75",43,
940,"Giudici Pietro","CYC","1921-07-28 15:00:00-01:00","VERGIATE","IT","VA",9,"45.8",
941,"Gramo Felice","CYC","1901-12-22 20:00:00-01:00","TORINO","IT","TO",8,45,
942,"Grandi Allegro","CYC","1907-01-19 17:00:00-01:00","S. PIETRO IN CA","IT","BO",11,"44.5",
943,"Grassi Lino","CYC","1931-09-23 05:00:00-01:00","CERVIA","IT","RA","12.25","44.4",
944,"Guerra Learco","CYC","1902-10-14 16:06:00-01:00","BAGNOLO S. VITO","IT","MN",11,"45.2",
945,"Isotti Livio","CYC","1927-07-29 17:00:00-01:00","PESARO","IT","PS",13,44,
946,"Landi Bruno","CYC","1928-12-05 03:30:00-01:00","AMEGLIA","IT","SP","10.25",44,
947,"Linari Pietro","CYC","1896-10-15 02:00:00-01:00","FIRENZE","IT","FI","11.5","43.7",
948,"Magni Fiorenzo","CYC","1920-12-07 01:00:00-01:00","VAIANO","IT","FI","11.5","43.7",
949,"Mara Michele","CYC","1903-10-02 08:00:00-01:00","BUSTO ARSIZIO","IT","VA",9,"45.8",
950,"Martano Giuseppe","CYC","1910-05-12 17:30:00-01:00","SAVONA","IT","SV","8.75","44.3",
951,"Martini Alfredo","CYC","1921-02-18 15:00:00-01:00","SESTO FIORENTIN","IT","FI","11.5","43.7",
952,"Martino Giuliano","CYC","1931-02-16 08:10:00-01:00","ALICE BELCOLLE","IT","AL",9,45,
953,"Gauquelin-A1-953","CYC","1931-03-14 01:00:00-01:00","GAMBELLARA","IT","VI",12,"45.5",
954,"Messori Carlo","CYC","1881-05-29 06:10:04-01:00","REGGIO EMILIA","IT","RE","10.75","44.6",
955,"Michelon Giuliano","CYC","1930-03-18 20:20:00-01:00","TRIVERO","IT","VC","8.5","45.4",
956,"Milano Ettore","CYC","1925-07-26 19:35:00-01:00","S GIULIANO NUOVO","IT","AL",9,45,
957,"Minardi Giuseppe","CYC","1928-03-18 20:00:00-01:00","SOLAROLO","IT","RA","12.25","44.4",
958,"Momo Frederico","CYC","1878-11-11 01:20:04-01:00","VOGHERA","IT","PV",9,"45.2",
959,"Monti Mario","CYC","1930-06-12 04:00:00-01:00","ALBANO LAZIALE","IT","RM","12.5","41.9",
960,"Moresco Rinaldo","CYC","1925-01-15 17:00:00-01:00","BARGAGLI","IT","GE",9,"44.4",
961,"Moretti Marino","CYC","1931-01-02 15:00:00-01:00","VERTOVA","IT","BG","9.75","45.6",
962,"Moser Aldo","CYC","1934-02-07 17:00:00-01:00","GIOVO","IT","TN",12,46,
963,"Mutti Luigi","CYC","1911-02-17 02:10:00-01:00","ASOLA","IT","MN",11,"45.2",
964,"Nencini Gastone","CYC","1930-03-01 11:00:00-01:00","BARBERINO DIMUG","IT","FI","11.5","43.7",
965,"Olmo Giuseppe","CYC","1911-11-22 04:00:00-01:00","CELLE-LIGURE","IT","SV","8.75","44.3",
966,"Pasotti Alfredo","CYC","1925-01-06 01:10:00-01:00","BASTIDA PANCARA","IT","PV",9,"45.2",
967,"Pedroni Silvio","CYC","1918-01-25 03:00:00-01:00","CASTELVERDE","IT","CR",11,"45.2",
968,"Pesenti Antonio","CYC","1908-01-17 22:30:00-01:00","ZOGNO","IT","BG","9.75","45.6",
969,"Petrucci Loretto","CYC","1929-08-23 14:00:00-01:00","PISTOIA","IT","PT","11.25",44,
970,"Pettinati Giovanni","CYC","1926-03-06 03:04:00-01:00","CARTOSIO","IT","AL",9,45,
971,"Gauquelin-A1-971","CYC","1921-02-08 06:00:00-01:00","RUSSI","IT","RA","12.25","44.4",
972,"Gauquelin-A1-972","CYC","1893-03-24 16:40:04-01:00","MODIGLIANA","IT","FO","12.5","44.2",
973,"Gauquelin-A1-973","CYC","1930-01-02 13:30:00-01:00","VILLASANTA","IT","MI","9.25","45.5",
974,"Piemontesi Domenico","CYC","1903-01-11 20:00:00-01:00","BOCA","IT","NO",9,"45.5",
975,"Pinarello Cesare","CYC","1932-10-05 03:30:00-01:00","TREVISO","IT","TV","12.75","45.6",
976,"Pintarelli Giuseppe","CYC","1931-01-21 02:00:00-01:00","CALCERANICA","IT","TN",12,46,
977,"Ponzini Renato","CYC","1932-09-13 00:30:00-01:00","COMPIANO","IT","PR","10.75","44.8",
978,"Rossello Vincenzo","CYC","1923-02-16 11:00:00-01:00","STELLA","IT","SV","8.75","44.3",
979,"Gauquelin-A1-979","CYC","1926-01-06 06:25:00-01:00","FIRENZE","IT","FI","11.5","43.7",
980,"Serena Walter","CYC","1928-04-03 11:30:00-01:00","S. ZENO NAVIGLI","IT","BS",11,"45.5",
981,"Soldani Renzo","CYC","1925-05-02 23:00:00-01:00","PISTOIA","IT","PT","11.25",44,
982,"Gauquelin-A1-982","CYC","1924-02-17 17:30:00-01:00","SESTO S. GIOVAN","IT","MI","9.25","45.5",
983,"Torricelli Leopold","CYC","1893-02-02 11:10:04-01:00","TORINO","IT","TO",8,45,
984,"Uliana Antonio","CYC","1931-07-16 13:30:00-01:00","VITTORIO VENETO","IT","TV","12.75","45.6",
