profession,professionLabel
http://www.wikidata.org/entity/Q1311612,Q1311612
http://www.wikidata.org/entity/Q1311690,Q1311690
http://www.wikidata.org/entity/Q13167659,Q13167659
http://www.wikidata.org/entity/Q1317611,Q1317611
http://www.wikidata.org/entity/Q1318398,Q1318398
http://www.wikidata.org/entity/Q1318788,Q1318788
http://www.wikidata.org/entity/Q1319698,Q1319698
http://www.wikidata.org/entity/Q1326692,Q1326692
http://www.wikidata.org/entity/Q1326820,Q1326820
http://www.wikidata.org/entity/Q1326861,Q1326861
http://www.wikidata.org/entity/Q1326960,Q1326960
http://www.wikidata.org/entity/Q1327114,Q1327114
http://www.wikidata.org/entity/Q1327117,Q1327117
http://www.wikidata.org/entity/Q1327125,Q1327125
http://www.wikidata.org/entity/Q1327135,Q1327135
http://www.wikidata.org/entity/Q1327504,Q1327504
http://www.wikidata.org/entity/Q1327627,Q1327627
http://www.wikidata.org/entity/Q1327637,Q1327637
http://www.wikidata.org/entity/Q1336708,Q1336708
http://www.wikidata.org/entity/Q13375915,Q13375915
http://www.wikidata.org/entity/Q13407158,Q13407158
http://www.wikidata.org/entity/Q13408719,Q13408719
http://www.wikidata.org/entity/Q1341269,Q1341269
http://www.wikidata.org/entity/Q1341273,Q1341273
http://www.wikidata.org/entity/Q1341503,Q1341503
http://www.wikidata.org/entity/Q13424389,Q13424389
http://www.wikidata.org/entity/Q13430361,Q13430361
http://www.wikidata.org/entity/Q1344301,Q1344301
http://www.wikidata.org/entity/Q1344960,Q1344960
http://www.wikidata.org/entity/Q1347336,Q1347336
http://www.wikidata.org/entity/Q1352729,Q1352729
http://www.wikidata.org/entity/Q1353542,Q1353542
http://www.wikidata.org/entity/Q13537680,Q13537680
http://www.wikidata.org/entity/Q13537840,Q13537840
http://www.wikidata.org/entity/Q13538381,Q13538381
http://www.wikidata.org/entity/Q13573713,Q13573713
http://www.wikidata.org/entity/Q13577385,Q13577385
http://www.wikidata.org/entity/Q13593030,Q13593030
http://www.wikidata.org/entity/Q1360731,Q1360731
http://www.wikidata.org/entity/Q13638629,Q13638629
http://www.wikidata.org/entity/Q1365276,Q1365276
http://www.wikidata.org/entity/Q13654373,Q13654373
http://www.wikidata.org/entity/Q1370604,Q1370604
http://www.wikidata.org/entity/Q13729047,Q13729047
http://www.wikidata.org/entity/Q1374451,Q1374451
http://www.wikidata.org/entity/Q13745245,Q13745245
http://www.wikidata.org/entity/Q1383043,Q1383043
http://www.wikidata.org/entity/Q1384270,Q1384270
http://www.wikidata.org/entity/Q13860782,Q13860782
http://www.wikidata.org/entity/Q1387132,Q1387132
http://www.wikidata.org/entity/Q1388237,Q1388237
http://www.wikidata.org/entity/Q1388492,Q1388492
http://www.wikidata.org/entity/Q1391040,Q1391040
http://www.wikidata.org/entity/Q1391043,Q1391043
http://www.wikidata.org/entity/Q1391044,Q1391044
http://www.wikidata.org/entity/Q1391071,Q1391071
http://www.wikidata.org/entity/Q1391086,Q1391086
http://www.wikidata.org/entity/Q1391104,Q1391104
http://www.wikidata.org/entity/Q1391322,Q1391322
http://www.wikidata.org/entity/Q1391323,Q1391323
http://www.wikidata.org/entity/Q1391324,Q1391324
http://www.wikidata.org/entity/Q1391328,Q1391328
http://www.wikidata.org/entity/Q1391343,Q1391343
http://www.wikidata.org/entity/Q1391347,Q1391347
http://www.wikidata.org/entity/Q1391351,Q1391351
http://www.wikidata.org/entity/Q1391354,Q1391354
http://www.wikidata.org/entity/Q1391357,Q1391357
http://www.wikidata.org/entity/Q1391364,Q1391364
http://www.wikidata.org/entity/Q1391366,Q1391366
http://www.wikidata.org/entity/Q1391367,Q1391367
http://www.wikidata.org/entity/Q1391369,Q1391369
http://www.wikidata.org/entity/Q1391371,Q1391371
http://www.wikidata.org/entity/Q1391372,Q1391372
http://www.wikidata.org/entity/Q1391376,Q1391376
http://www.wikidata.org/entity/Q1391378,Q1391378
http://www.wikidata.org/entity/Q1391380,Q1391380
http://www.wikidata.org/entity/Q1391382,Q1391382
http://www.wikidata.org/entity/Q1391383,Q1391383
http://www.wikidata.org/entity/Q1391386,Q1391386
http://www.wikidata.org/entity/Q1391411,Q1391411
http://www.wikidata.org/entity/Q1391414,Q1391414
http://www.wikidata.org/entity/Q1391418,Q1391418
http://www.wikidata.org/entity/Q1391431,Q1391431
http://www.wikidata.org/entity/Q1391504,Q1391504
http://www.wikidata.org/entity/Q1391560,Q1391560
http://www.wikidata.org/entity/Q1391601,Q1391601
http://www.wikidata.org/entity/Q1391605,Q1391605
http://www.wikidata.org/entity/Q1391606,Q1391606
http://www.wikidata.org/entity/Q1391607,Q1391607
http://www.wikidata.org/entity/Q1391610,Q1391610
http://www.wikidata.org/entity/Q1392200,Q1392200
http://www.wikidata.org/entity/Q1392351,Q1392351
http://www.wikidata.org/entity/Q1392563,Q1392563
http://www.wikidata.org/entity/Q1392834,Q1392834
http://www.wikidata.org/entity/Q1392850,Q1392850
http://www.wikidata.org/entity/Q1395592,Q1395592
http://www.wikidata.org/entity/Q1399157,Q1399157
http://www.wikidata.org/entity/Q1400632,Q1400632
http://www.wikidata.org/entity/Q1401652,Q1401652
http://www.wikidata.org/entity/Q1401977,Q1401977
http://www.wikidata.org/entity/Q1402030,Q1402030
http://www.wikidata.org/entity/Q1402046,Q1402046
http://www.wikidata.org/entity/Q1404869,Q1404869
http://www.wikidata.org/entity/Q1406990,Q1406990
http://www.wikidata.org/entity/Q1407003,Q1407003
http://www.wikidata.org/entity/Q1408249,Q1408249
http://www.wikidata.org/entity/Q1408260,Q1408260
http://www.wikidata.org/entity/Q1408272,Q1408272
http://www.wikidata.org/entity/Q1408815,Q1408815
http://www.wikidata.org/entity/Q1408930,Q1408930
http://www.wikidata.org/entity/Q1410736,Q1410736
http://www.wikidata.org/entity/Q1411233,Q1411233
http://www.wikidata.org/entity/Q1412199,Q1412199
http://www.wikidata.org/entity/Q1414267,Q1414267
http://www.wikidata.org/entity/Q1414923,Q1414923
http://www.wikidata.org/entity/Q1416047,Q1416047
http://www.wikidata.org/entity/Q1416450,Q1416450
http://www.wikidata.org/entity/Q1416662,Q1416662
http://www.wikidata.org/entity/Q1418138,Q1418138
http://www.wikidata.org/entity/Q1427656,Q1427656
http://www.wikidata.org/entity/Q1431647,Q1431647
http://www.wikidata.org/entity/Q1432258,Q1432258
http://www.wikidata.org/entity/Q1435728,Q1435728
http://www.wikidata.org/entity/Q14376534,Q14376534
http://www.wikidata.org/entity/Q1437761,Q1437761
http://www.wikidata.org/entity/Q1438285,Q1438285
http://www.wikidata.org/entity/Q1438738,Q1438738
http://www.wikidata.org/entity/Q1439669,Q1439669
http://www.wikidata.org/entity/Q1439671,Q1439671
http://www.wikidata.org/entity/Q14509051,Q14509051
http://www.wikidata.org/entity/Q1451260,Q1451260
http://www.wikidata.org/entity/Q1451525,Q1451525
http://www.wikidata.org/entity/Q1453343,Q1453343
http://www.wikidata.org/entity/Q1453995,Q1453995
http://www.wikidata.org/entity/Q14540854,Q14540854
http://www.wikidata.org/entity/Q14540882,Q14540882
http://www.wikidata.org/entity/Q1455442,Q1455442
http://www.wikidata.org/entity/Q1455884,Q1455884
http://www.wikidata.org/entity/Q1460101,Q1460101
http://www.wikidata.org/entity/Q1467089,Q1467089
http://www.wikidata.org/entity/Q1472165,Q1472165
http://www.wikidata.org/entity/Q1474343,Q1474343
http://www.wikidata.org/entity/Q14761334,Q14761334
http://www.wikidata.org/entity/Q1477086,Q1477086
http://www.wikidata.org/entity/Q1477419,Q1477419
http://www.wikidata.org/entity/Q1478213,Q1478213
http://www.wikidata.org/entity/Q1478706,Q1478706
http://www.wikidata.org/entity/Q1479946,Q1479946
http://www.wikidata.org/entity/Q1483021,Q1483021
http://www.wikidata.org/entity/Q1489630,Q1489630
http://www.wikidata.org/entity/Q1490205,Q1490205
http://www.wikidata.org/entity/Q14912775,Q14912775
http://www.wikidata.org/entity/Q1492429,Q1492429
http://www.wikidata.org/entity/Q1492770,Q1492770
http://www.wikidata.org/entity/Q1494620,Q1494620
http://www.wikidata.org/entity/Q1494910,Q1494910
http://www.wikidata.org/entity/Q1500437,Q1500437
http://www.wikidata.org/entity/Q1500554,Q1500554
http://www.wikidata.org/entity/Q1501695,Q1501695
http://www.wikidata.org/entity/Q1503077,Q1503077
http://www.wikidata.org/entity/Q1503260,Q1503260
http://www.wikidata.org/entity/Q15056480,Q15056480
http://www.wikidata.org/entity/Q1509654,Q1509654
http://www.wikidata.org/entity/Q1509656,Q1509656
http://www.wikidata.org/entity/Q1509661,Q1509661
http://www.wikidata.org/entity/Q1515996,Q1515996
http://www.wikidata.org/entity/Q1517741,Q1517741
http://www.wikidata.org/entity/Q1519219,Q1519219
http://www.wikidata.org/entity/Q1520349,Q1520349
http://www.wikidata.org/entity/Q1530055,Q1530055
http://www.wikidata.org/entity/Q1530343,Q1530343
http://www.wikidata.org/entity/Q1530486,Q1530486
http://www.wikidata.org/entity/Q1530755,Q1530755
http://www.wikidata.org/entity/Q1531917,Q1531917
http://www.wikidata.org/entity/Q1532555,Q1532555
http://www.wikidata.org/entity/Q1532839,Q1532839
http://www.wikidata.org/entity/Q1533951,Q1533951
http://www.wikidata.org/entity/Q1534576,Q1534576
http://www.wikidata.org/entity/Q1536347,Q1536347
http://www.wikidata.org/entity/Q1538980,Q1538980
http://www.wikidata.org/entity/Q1539616,Q1539616
http://www.wikidata.org/entity/Q1543265,Q1543265
http://www.wikidata.org/entity/Q1543547,Q1543547
http://www.wikidata.org/entity/Q1550885,Q1550885
http://www.wikidata.org/entity/Q1552606,Q1552606
http://www.wikidata.org/entity/Q1555181,Q1555181
http://www.wikidata.org/entity/Q1555610,Q1555610
http://www.wikidata.org/entity/Q1558050,Q1558050
http://www.wikidata.org/entity/Q1561078,Q1561078
http://www.wikidata.org/entity/Q1562603,Q1562603
http://www.wikidata.org/entity/Q15631516,Q15631516
http://www.wikidata.org/entity/Q1564852,Q1564852
http://www.wikidata.org/entity/Q1566164,Q1566164
http://www.wikidata.org/entity/Q1566514,Q1566514
http://www.wikidata.org/entity/Q1567964,Q1567964
http://www.wikidata.org/entity/Q15714029,Q15714029
http://www.wikidata.org/entity/Q15740192,Q15740192
http://www.wikidata.org/entity/Q1575347,Q1575347
http://www.wikidata.org/entity/Q15786773,Q15786773
http://www.wikidata.org/entity/Q15787741,Q15787741
http://www.wikidata.org/entity/Q15809178,Q15809178
http://www.wikidata.org/entity/Q15809659,Q15809659
http://www.wikidata.org/entity/Q15809873,Q15809873
http://www.wikidata.org/entity/Q15810448,Q15810448
http://www.wikidata.org/entity/Q15811864,Q15811864
http://www.wikidata.org/entity/Q15811866,Q15811866
http://www.wikidata.org/entity/Q15812172,Q15812172
http://www.wikidata.org/entity/Q15812396,Q15812396
http://www.wikidata.org/entity/Q15819198,Q15819198
http://www.wikidata.org/entity/Q15819655,Q15819655
http://www.wikidata.org/entity/Q15819781,Q15819781
http://www.wikidata.org/entity/Q15820075,Q15820075
http://www.wikidata.org/entity/Q15834688,Q15834688
http://www.wikidata.org/entity/Q15837672,Q15837672
http://www.wikidata.org/entity/Q15839670,Q15839670
http://www.wikidata.org/entity/Q15841071,Q15841071
http://www.wikidata.org/entity/Q15847424,Q15847424
http://www.wikidata.org/entity/Q15848214,Q15848214
http://www.wikidata.org/entity/Q15848746,Q15848746
http://www.wikidata.org/entity/Q15848927,Q15848927
http://www.wikidata.org/entity/Q15849910,Q15849910
http://www.wikidata.org/entity/Q15852749,Q15852749
http://www.wikidata.org/entity/Q15855399,Q15855399
http://www.wikidata.org/entity/Q1585575,Q1585575
http://www.wikidata.org/entity/Q15858859,Q15858859
http://www.wikidata.org/entity/Q1587172,Q1587172
http://www.wikidata.org/entity/Q15875093,Q15875093
http://www.wikidata.org/entity/Q15879399,Q15879399
http://www.wikidata.org/entity/Q15881069,Q15881069
http://www.wikidata.org/entity/Q15895680,Q15895680
http://www.wikidata.org/entity/Q1590962,Q1590962
http://www.wikidata.org/entity/Q1595669,Q1595669
http://www.wikidata.org/entity/Q15964927,Q15964927
http://www.wikidata.org/entity/Q1596589,Q1596589
http://www.wikidata.org/entity/Q16010591,Q16010591
http://www.wikidata.org/entity/Q1601531,Q1601531
http://www.wikidata.org/entity/Q1602093,Q1602093
http://www.wikidata.org/entity/Q16054023,Q16054023
http://www.wikidata.org/entity/Q16069846,Q16069846
http://www.wikidata.org/entity/Q16070539,Q16070539
http://www.wikidata.org/entity/Q16070740,Q16070740
http://www.wikidata.org/entity/Q16074820,Q16074820
http://www.wikidata.org/entity/Q16102025,Q16102025
http://www.wikidata.org/entity/Q16143432,Q16143432
http://www.wikidata.org/entity/Q16143438,Q16143438
http://www.wikidata.org/entity/Q16145041,Q16145041
http://www.wikidata.org/entity/Q1620325,Q1620325
http://www.wikidata.org/entity/Q1621672,Q1621672
http://www.wikidata.org/entity/Q16219144,Q16219144
http://www.wikidata.org/entity/Q1622585,Q1622585
http://www.wikidata.org/entity/Q1623112,Q1623112
http://www.wikidata.org/entity/Q1625417,Q1625417
http://www.wikidata.org/entity/Q1625646,Q1625646
http://www.wikidata.org/entity/Q1626130,Q1626130
http://www.wikidata.org/entity/Q1628826,Q1628826
http://www.wikidata.org/entity/Q16295056,Q16295056
http://www.wikidata.org/entity/Q1631125,Q1631125
http://www.wikidata.org/entity/Q16320818,Q16320818
http://www.wikidata.org/entity/Q16321086,Q16321086
http://www.wikidata.org/entity/Q16323279,Q16323279
http://www.wikidata.org/entity/Q16323507,Q16323507
http://www.wikidata.org/entity/Q16323822,Q16323822
http://www.wikidata.org/entity/Q16324010,Q16324010
http://www.wikidata.org/entity/Q16324261,Q16324261
http://www.wikidata.org/entity/Q16324350,Q16324350
http://www.wikidata.org/entity/Q16324739,Q16324739
http://www.wikidata.org/entity/Q16324955,Q16324955
http://www.wikidata.org/entity/Q16325079,Q16325079
http://www.wikidata.org/entity/Q16325153,Q16325153
http://www.wikidata.org/entity/Q16325222,Q16325222
http://www.wikidata.org/entity/Q16325225,Q16325225
http://www.wikidata.org/entity/Q1633736,Q1633736
http://www.wikidata.org/entity/Q1638501,Q1638501
http://www.wikidata.org/entity/Q16402872,Q16402872
http://www.wikidata.org/entity/Q16402900,Q16402900
http://www.wikidata.org/entity/Q16403243,Q16403243
http://www.wikidata.org/entity/Q16403520,Q16403520
http://www.wikidata.org/entity/Q16404074,Q16404074
http://www.wikidata.org/entity/Q16405347,Q16405347
http://www.wikidata.org/entity/Q16405461,Q16405461
http://www.wikidata.org/entity/Q16408296,Q16408296
http://www.wikidata.org/entity/Q16409981,Q16409981
http://www.wikidata.org/entity/Q16410242,Q16410242
http://www.wikidata.org/entity/Q16410387,Q16410387
http://www.wikidata.org/entity/Q16411112,Q16411112
http://www.wikidata.org/entity/Q16412364,Q16412364
http://www.wikidata.org/entity/Q1642651,Q1642651
http://www.wikidata.org/entity/Q16445652,Q16445652
http://www.wikidata.org/entity/Q1644729,Q1644729
http://www.wikidata.org/entity/Q16454639,Q16454639
http://www.wikidata.org/entity/Q16464099,Q16464099
http://www.wikidata.org/entity/Q16469596,Q16469596
http://www.wikidata.org/entity/Q16471953,Q16471953
http://www.wikidata.org/entity/Q16473977,Q16473977
http://www.wikidata.org/entity/Q1648906,Q1648906
http://www.wikidata.org/entity/Q16490071,Q16490071
http://www.wikidata.org/entity/Q16493012,Q16493012
http://www.wikidata.org/entity/Q16495427,Q16495427
http://www.wikidata.org/entity/Q16495453,Q16495453
http://www.wikidata.org/entity/Q16516756,Q16516756
http://www.wikidata.org/entity/Q16517396,Q16517396
http://www.wikidata.org/entity/Q1652642,Q1652642
http://www.wikidata.org/entity/Q1652904,Q1652904
http://www.wikidata.org/entity/Q16533346,Q16533346
http://www.wikidata.org/entity/Q16543550,Q16543550
http://www.wikidata.org/entity/Q16547638,Q16547638
http://www.wikidata.org/entity/Q1654962,Q1654962
http://www.wikidata.org/entity/Q1655025,Q1655025
http://www.wikidata.org/entity/Q1657090,Q1657090
http://www.wikidata.org/entity/Q1658347,Q1658347
http://www.wikidata.org/entity/Q1660114,Q1660114
http://www.wikidata.org/entity/Q1662018,Q1662018
http://www.wikidata.org/entity/Q1662051,Q1662051
http://www.wikidata.org/entity/Q1662052,Q1662052
http://www.wikidata.org/entity/Q1662054,Q1662054
http://www.wikidata.org/entity/Q1662071,Q1662071
http://www.wikidata.org/entity/Q1662082,Q1662082
http://www.wikidata.org/entity/Q1662122,Q1662122
http://www.wikidata.org/entity/Q1662416,Q1662416
http://www.wikidata.org/entity/Q1662458,Q1662458
http://www.wikidata.org/entity/Q1662461,Q1662461
http://www.wikidata.org/entity/Q1662603,Q1662603
http://www.wikidata.org/entity/Q16632339,Q16632339
http://www.wikidata.org/entity/Q16638540,Q16638540
http://www.wikidata.org/entity/Q16640071,Q16640071
http://www.wikidata.org/entity/Q1664418,Q1664418
http://www.wikidata.org/entity/Q1664641,Q1664641
http://www.wikidata.org/entity/Q1665890,Q1665890
http://www.wikidata.org/entity/Q16670807,Q16670807
http://www.wikidata.org/entity/Q16686887,Q16686887
http://www.wikidata.org/entity/Q16690117,Q16690117
http://www.wikidata.org/entity/Q1669279,Q1669279
http://www.wikidata.org/entity/Q16699775,Q16699775
http://www.wikidata.org/entity/Q16700202,Q16700202
http://www.wikidata.org/entity/Q16708278,Q16708278
http://www.wikidata.org/entity/Q1670938,Q1670938
http://www.wikidata.org/entity/Q1671779,Q1671779
http://www.wikidata.org/entity/Q16722421,Q16722421
http://www.wikidata.org/entity/Q1676226,Q1676226
http://www.wikidata.org/entity/Q1681902,Q1681902
http://www.wikidata.org/entity/Q1685165,Q1685165
http://www.wikidata.org/entity/Q1686521,Q1686521
http://www.wikidata.org/entity/Q1688619,Q1688619
http://www.wikidata.org/entity/Q1689534,Q1689534
http://www.wikidata.org/entity/Q1690016,Q1690016
http://www.wikidata.org/entity/Q1690807,Q1690807
http://www.wikidata.org/entity/Q16957269,Q16957269
http://www.wikidata.org/entity/Q1698168,Q1698168
http://www.wikidata.org/entity/Q1702390,Q1702390
http://www.wikidata.org/entity/Q1706687,Q1706687
http://www.wikidata.org/entity/Q1708541,Q1708541
http://www.wikidata.org/entity/Q17124127,Q17124127
http://www.wikidata.org/entity/Q17127941,Q17127941
http://www.wikidata.org/entity/Q1714091,Q1714091
http://www.wikidata.org/entity/Q1714315,Q1714315
http://www.wikidata.org/entity/Q17165667,Q17165667
http://www.wikidata.org/entity/Q17176593,Q17176593
http://www.wikidata.org/entity/Q1718047,Q1718047
